order_id,order_date,customer_id,region,segment,product,category,quantity,unit_price,discount,revenue,profit
SO-001245,2025-10-11,CUST-00233,LATAM,Mid-Market,SF Migration Services,Services,3,19931.26,0.1,53814.4,13091.07
SO-001246,2025-07-02,CUST-00100,EMEA,Enterprise,SF DevOps Toolkit,Software,24,4552.84,0.15,92877.94,65513.99
SO-001247,2024-02-22,CUST-00338,EMEA,Mid-Market,SF Security Pro,Software,3,8817.84,0.1,23808.17,15772.33
SO-001248,2024-04-15,CUST-00297,North America,Enterprise,SF Analytics Suite,Software,15,10717.52,0,160762.8,80557.68
SO-001249,2024-07-03,CUST-00135,APAC,SMB,SF Analytics Suite,Software,3,9483.6,0.05,27028.26,19661.78
SO-001250,2024-04-13,CUST-00201,APAC,Enterprise,SF Premium Support,Support,1,3506.84,0.05,3331.5,1855.85
SO-001251,2025-12-04,CUST-00108,North America,Mid-Market,SF AI Assistant,Software,13,13402.97,0.1,156814.75,94329.64
SO-001252,2024-07-03,CUST-00083,EMEA,SMB,SF Security Pro,Software,1,8744.51,0.1,7870.06,5195.38
SO-001253,2024-02-02,CUST-00438,North America,Mid-Market,SF Analytics Suite,Software,11,10907.16,0.05,113979.82,74605.68
SO-001254,2024-01-06,CUST-00280,EMEA,SMB,SF Mobile Suite,Software,17,6971.31,0.25,88884.2,46013.1
SO-001255,2025-07-02,CUST-00016,EMEA,Enterprise,SF Cloud Platform,Software,17,18063.42,0,307078.14,226234.95
SO-001256,2024-08-10,CUST-00059,North America,Mid-Market,SF Cloud Platform,Software,11,16048.25,0,176530.75,120000.41
SO-001257,2024-10-01,CUST-00065,North America,Enterprise,SF Security Pro,Software,16,7096.22,0,113539.52,77789.01
SO-001258,2024-10-28,CUST-00334,EMEA,Mid-Market,SF Premium Support,Support,24,3933.73,0.05,89689.04,57871.41
SO-001259,2024-07-16,CUST-00473,North America,Mid-Market,SF Security Pro,Software,6,7093.03,0.2,34046.54,23429.25
SO-001260,2025-02-06,CUST-00493,APAC,SMB,SF Analytics Suite,Software,19,10335.49,0.1,176736.88,89930.31
SO-001261,2026-01-09,CUST-00106,EMEA,Enterprise,SF Premium Support,Support,14,4013.49,0.05,53379.42,31517.71
SO-001262,2024-11-22,CUST-00418,APAC,SMB,SF Implementation,Services,1,15482.83,0.05,14708.69,4340.11
SO-001263,2025-10-09,CUST-00192,EMEA,SMB,SF Analytics Suite,Software,15,8551.66,0,128274.9,79683.21
SO-001264,2025-02-23,CUST-00301,EMEA,SMB,SF Security Pro,Software,20,8564.45,0.1,154160.1,118498.58
SO-001265,2025-02-11,CUST-00181,EMEA,Mid-Market,SF Cloud Platform,Software,4,16271.48,0,65085.92,46343.86
SO-001266,2024-09-08,CUST-00184,North America,SMB,SF Analytics Suite,Software,7,9947.32,0.05,66149.68,46856.61
SO-001267,2024-01-10,CUST-00063,APAC,Enterprise,SF Data Connect,Software,23,4607.66,0,105976.18,64247.78
SO-001268,2024-11-25,CUST-00408,EMEA,Enterprise,SF DevOps Toolkit,Software,18,3653.46,0,65762.28,34456.6
SO-001269,2024-04-15,CUST-00112,APAC,Enterprise,SF Standard Support,Support,9,1916.78,0.25,12938.26,7854.07
SO-001270,2024-03-17,CUST-00344,EMEA,Mid-Market,SF Implementation,Services,4,15819.59,0.05,60114.44,19958.55
SO-001271,2024-07-20,CUST-00102,EMEA,Enterprise,SF Cloud Platform,Software,16,17992.72,0.3,201518.46,119279.2
SO-001272,2025-04-08,CUST-00064,APAC,Enterprise,SF Mobile Suite,Software,20,6162.41,0.05,117085.79,75208.24
SO-001273,2024-01-19,CUST-00146,North America,Mid-Market,SF Migration Services,Services,5,25220.5,0.2,100882.0,25488.33
SO-001274,2025-02-16,CUST-00431,APAC,Mid-Market,SF Cloud Platform,Software,18,20257.39,0,364633.02,242317.64
SO-001275,2025-04-26,CUST-00036,EMEA,Enterprise,SF Analytics Suite,Software,14,10136.27,0,141907.78,99328.35
SO-001276,2024-03-22,CUST-00205,EMEA,Mid-Market,SF Standard Support,Support,25,1699.11,0.1,38229.97,18853.69
SO-001277,2025-04-10,CUST-00357,North America,SMB,SF Premium Support,Support,21,4104.52,0,86194.92,42047.97
SO-001278,2024-04-15,CUST-00317,APAC,Enterprise,SF Cloud Platform,Software,8,15558.3,0,124466.4,60885.12
SO-001279,2025-12-05,CUST-00166,APAC,Mid-Market,SF Training Bundle,Training,4,2202.97,0,8811.88,3743.48
SO-001280,2025-01-12,CUST-00416,North America,SMB,SF Standard Support,Support,1,2034.42,0.2,1627.54,742.83
SO-001281,2024-02-14,CUST-00402,North America,SMB,SF Analytics Suite,Software,2,10774.36,0,21548.72,12111.07
SO-001282,2026-03-21,CUST-00314,North America,SMB,SF Certification Prep,Training,4,837.88,0,3351.52,1030.77
SO-001283,2024-05-02,CUST-00236,APAC,Enterprise,SF Mobile Suite,Software,11,7205.7,0.15,67373.29,50094.36
SO-001284,2025-02-27,CUST-00495,APAC,SMB,SF Migration Services,Services,4,23110.35,0.05,87819.33,21610.45
SO-001285,2025-11-08,CUST-00245,EMEA,Mid-Market,SF Premium Support,Support,9,3407.66,0.15,26068.6,11655.36
SO-001286,2026-02-23,CUST-00136,North America,Enterprise,SF Security Pro,Software,23,6823.74,0.1,141251.42,104340.09
SO-001287,2025-10-24,CUST-00338,EMEA,Mid-Market,SF Training Bundle,Training,2,2540.37,0,5080.74,1925.2
SO-001288,2024-01-14,CUST-00109,North America,Enterprise,SF Migration Services,Services,2,21789.79,0.05,41400.6,11722.45
SO-001289,2024-08-01,CUST-00175,EMEA,SMB,SF Implementation,Services,5,15062.67,0,75313.35,26484.48
SO-001290,2025-04-09,CUST-00363,APAC,Enterprise,SF Migration Services,Services,2,24295.53,0,48591.06,11152.09
SO-001291,2025-01-07,CUST-00470,North America,Government,SF AI Assistant,Software,15,13324.29,0.05,189871.13,134525.0
SO-001292,2024-03-11,CUST-00097,North America,Mid-Market,SF Security Pro,Software,14,7014.22,0,98199.08,72440.99
SO-001293,2024-04-14,CUST-00332,APAC,SMB,SF Mobile Suite,Software,15,7233.58,0.15,92228.14,49174.46
SO-001294,2025-04-16,CUST-00458,EMEA,SMB,SF Mobile Suite,Software,9,5580.74,0.1,45203.99,27217.7
SO-001295,2024-05-01,CUST-00136,North America,Enterprise,SF Standard Support,Support,3,1721.39,0,5164.17,2551.9
SO-001296,2025-06-04,CUST-00221,North America,Enterprise,SF Data Connect,Software,2,5304.97,0.05,10079.44,4747.1
SO-001297,2026-01-19,CUST-00196,North America,Enterprise,SF AI Assistant,Software,7,11258.42,0.05,74868.49,48519.72
SO-001298,2025-09-14,CUST-00272,APAC,Enterprise,SF Premium Support,Support,17,3528.25,0.1,53982.22,30378.22
SO-001299,2024-04-23,CUST-00491,EMEA,Mid-Market,SF DevOps Toolkit,Software,4,3636.95,0,14547.8,7877.75
SO-001300,2025-06-28,CUST-00034,APAC,Mid-Market,SF Analytics Suite,Software,9,8720.43,0.1,70635.48,48571.96
SO-001301,2025-02-06,CUST-00201,APAC,Enterprise,SF Analytics Suite,Software,8,10166.68,0.2,65066.75,35278.33
SO-001302,2024-06-24,CUST-00106,EMEA,Enterprise,SF Certification Prep,Training,2,858.86,0,1717.72,685.82
SO-001303,2024-01-04,CUST-00376,EMEA,SMB,SF Analytics Suite,Software,6,9509.23,0.15,48497.07,29580.62
SO-001304,2025-12-05,CUST-00157,EMEA,Mid-Market,SF DevOps Toolkit,Software,6,3967.04,0,23802.24,12279.26
SO-001305,2025-04-11,CUST-00461,EMEA,SMB,SF Mobile Suite,Software,1,6823.76,0.05,6482.57,2993.45
SO-001306,2024-09-27,CUST-00499,LATAM,Mid-Market,SF Analytics Suite,Software,6,10010.73,0.2,48051.5,31139.86
SO-001307,2025-04-30,CUST-00497,EMEA,Mid-Market,SF Implementation,Services,1,14947.38,0,14947.38,3384.2
SO-001308,2024-01-18,CUST-00420,LATAM,Enterprise,SF Implementation,Services,3,16509.12,0.05,47050.99,11061.49
SO-001309,2026-03-04,CUST-00076,EMEA,SMB,SF Analytics Suite,Software,4,8943.12,0.15,30406.61,18307.83
SO-001310,2024-12-25,CUST-00377,EMEA,Mid-Market,SF Standard Support,Support,9,1888.24,0,16994.16,8686.67
SO-001311,2024-12-27,CUST-00424,LATAM,Government,SF Security Pro,Software,23,7410.95,0.05,161929.26,108618.83
SO-001312,2025-09-02,CUST-00443,EMEA,Government,SF Premium Support,Support,4,3351.53,0.05,12735.81,7144.09
SO-001313,2025-02-24,CUST-00076,EMEA,SMB,SF DevOps Toolkit,Software,22,4822.55,0.05,100791.29,46872.39
SO-001314,2026-01-28,CUST-00296,EMEA,SMB,SF Training Bundle,Training,4,2298.78,0.15,7815.85,2491.45
SO-001315,2025-01-21,CUST-00489,APAC,Enterprise,SF Migration Services,Services,1,25071.99,0.2,20057.59,6254.36
SO-001316,2025-04-05,CUST-00461,EMEA,SMB,SF Standard Support,Support,6,1673.27,0.1,9035.66,5685.22
SO-001317,2025-08-26,CUST-00201,APAC,Enterprise,SF AI Assistant,Software,9,11313.56,0,101822.04,63539.53
SO-001318,2025-09-19,CUST-00176,North America,Enterprise,SF Analytics Suite,Software,14,10341.7,0.1,130305.42,92851.84
SO-001319,2024-10-22,CUST-00178,EMEA,Government,SF Analytics Suite,Software,1,9496.94,0.1,8547.25,5184.36
SO-001320,2025-06-19,CUST-00077,LATAM,SMB,SF Security Pro,Software,20,7936.05,0,158721.0,97330.58
SO-001321,2026-03-29,CUST-00034,APAC,Mid-Market,SF Security Pro,Software,1,7692.03,0,7692.03,5563.48
SO-001322,2024-02-24,CUST-00064,APAC,Enterprise,SF Premium Support,Support,10,3065.5,0.05,29122.25,17892.14
SO-001323,2024-09-14,CUST-00026,APAC,Enterprise,SF Mobile Suite,Software,12,7238.51,0.15,73832.8,45639.58
SO-001324,2026-02-26,CUST-00491,EMEA,Mid-Market,SF Standard Support,Support,5,2044.99,0.15,8691.21,3687.05
SO-001325,2024-07-20,CUST-00376,EMEA,SMB,SF AI Assistant,Software,19,13505.74,0,256609.06,119437.26
SO-001326,2024-12-29,CUST-00478,EMEA,Mid-Market,SF DevOps Toolkit,Software,22,4372.68,0.05,91389.01,70300.51
SO-001327,2024-09-24,CUST-00051,APAC,SMB,SF Security Pro,Software,20,7357.12,0.1,132428.16,89475.09
SO-001328,2026-04-03,CUST-00166,APAC,Mid-Market,SF Implementation,Services,2,15824.95,0,31649.9,7290.67
SO-001329,2024-07-23,CUST-00284,LATAM,Mid-Market,SF Security Pro,Software,10,6830.3,0.1,61472.7,40523.03
SO-001330,2024-07-06,CUST-00280,EMEA,SMB,SF AI Assistant,Software,14,10545.75,0.05,140258.48,95458.99
SO-001331,2025-12-02,CUST-00258,North America,Enterprise,SF Training Bundle,Training,3,2377.23,0.05,6775.11,2466.83
SO-001332,2025-04-17,CUST-00211,North America,SMB,SF Cloud Platform,Software,18,15442.68,0.15,236273.0,114294.56
SO-001333,2025-09-21,CUST-00072,North America,SMB,SF Security Pro,Software,8,7987.95,0.05,60708.42,39872.63
SO-001334,2025-08-02,CUST-00461,EMEA,SMB,SF Security Pro,Software,2,8397.48,0.05,15955.21,9349.05
SO-001335,2025-04-18,CUST-00004,EMEA,Enterprise,SF Certification Prep,Training,5,889.26,0,4446.3,1293.6
SO-001336,2025-10-27,CUST-00425,EMEA,Government,SF Analytics Suite,Software,11,9768.87,0.2,85966.06,54912.46
SO-001337,2024-12-05,CUST-00354,APAC,SMB,SF Cloud Platform,Software,4,19298.55,0.1,69474.78,48305.34
SO-001338,2025-12-19,CUST-00028,EMEA,Enterprise,SF DevOps Toolkit,Software,17,3751.63,0.15,54211.05,33392.6
SO-001339,2025-11-22,CUST-00115,EMEA,Enterprise,SF Migration Services,Services,2,20685.89,0,41371.78,14826.56
SO-001340,2026-04-04,CUST-00004,EMEA,Enterprise,SF Premium Support,Support,20,3802.8,0,76056.0,29282.31
SO-001341,2024-05-03,CUST-00310,APAC,Mid-Market,SF Standard Support,Support,4,1663.49,0,6653.96,2606.89
SO-001342,2025-03-30,CUST-00259,APAC,Enterprise,SF AI Assistant,Software,2,13533.76,0,27067.52,16570.98
SO-001343,2026-04-19,CUST-00095,North America,Enterprise,SF DevOps Toolkit,Software,18,3897.94,0.1,63146.63,37743.83
SO-001344,2025-09-23,CUST-00337,North America,Mid-Market,SF Analytics Suite,Software,14,8491.8,0,118885.2,59567.19
SO-001345,2025-11-04,CUST-00382,LATAM,Enterprise,SF DevOps Toolkit,Software,6,4214.51,0.1,22758.35,11836.94
SO-001346,2024-10-23,CUST-00246,North America,SMB,SF Security Pro,Software,22,6864.05,0.1,135908.19,78063.67
SO-001347,2025-02-04,CUST-00141,LATAM,Government,SF AI Assistant,Software,23,13079.48,0.05,285786.64,205590.74
SO-001348,2024-01-29,CUST-00076,EMEA,SMB,SF Security Pro,Software,15,6911.1,0.05,98483.17,63391.14
SO-001349,2025-10-22,CUST-00018,North America,SMB,SF Migration Services,Services,5,21633.56,0.2,86534.24,22776.59
SO-001350,2025-04-24,CUST-00072,North America,SMB,SF Training Bundle,Training,4,2239.37,0.3,6270.24,2204.3
SO-001351,2025-05-30,CUST-00439,APAC,SMB,SF DevOps Toolkit,Software,12,4707.21,0.05,53662.19,33363.91
SO-001352,2025-11-02,CUST-00090,North America,Mid-Market,SF Mobile Suite,Software,12,6804.07,0.1,73483.96,44408.68
SO-001353,2026-03-16,CUST-00440,EMEA,SMB,SF Mobile Suite,Software,9,7055.67,0.1,57150.93,43156.38
SO-001354,2025-10-22,CUST-00035,North America,Mid-Market,SF Premium Support,Support,13,4099.56,0.1,47964.85,20845.67
SO-001355,2025-06-03,CUST-00363,APAC,Enterprise,SF Certification Prep,Training,5,834.99,0.1,3757.45,1494.6
SO-001356,2024-12-22,CUST-00298,North America,Government,SF Implementation,Services,5,16484.49,0,82422.45,17673.7
SO-001357,2024-06-11,CUST-00376,EMEA,SMB,SF DevOps Toolkit,Software,4,4408.23,0.05,16751.27,11320.17
SO-001358,2026-02-17,CUST-00166,APAC,Mid-Market,SF DevOps Toolkit,Software,25,4588.78,0.15,97511.57,51866.46
SO-001359,2024-06-27,CUST-00461,EMEA,SMB,SF Training Bundle,Training,4,2584.19,0.05,9819.92,2876.0
SO-001360,2024-09-13,CUST-00314,North America,SMB,SF Analytics Suite,Software,2,10488.39,0,20976.78,14748.55
SO-001361,2025-10-08,CUST-00311,EMEA,Mid-Market,SF Cloud Platform,Software,6,17034.26,0.1,91985.0,53142.44
SO-001362,2025-08-10,CUST-00327,North America,SMB,SF Standard Support,Support,7,1635.69,0.05,10877.34,6218.4
SO-001363,2024-07-25,CUST-00116,EMEA,Enterprise,SF Training Bundle,Training,2,2352.53,0.05,4469.81,1957.78
SO-001364,2025-08-19,CUST-00045,North America,SMB,SF Cloud Platform,Software,21,20483.09,0,430144.89,200362.67
SO-001365,2024-01-06,CUST-00072,North America,SMB,SF Data Connect,Software,25,5251.0,0.05,124711.25,59660.45
SO-001366,2025-11-29,CUST-00095,North America,Enterprise,SF Training Bundle,Training,5,2397.25,0.2,9589.0,3778.78
SO-001367,2025-05-27,CUST-00243,EMEA,Mid-Market,SF Data Connect,Software,12,5591.94,0.1,60392.95,30184.93
SO-001368,2025-03-25,CUST-00035,North America,Mid-Market,SF AI Assistant,Software,21,11554.03,0,242634.63,116560.88
SO-001369,2025-06-13,CUST-00401,EMEA,SMB,SF Security Pro,Software,4,6905.95,0,27623.8,17968.84
SO-001370,2024-01-24,CUST-00170,North America,Mid-Market,SF DevOps Toolkit,Software,10,4732.06,0,47320.6,32346.65
SO-001371,2024-06-10,CUST-00035,North America,Mid-Market,SF Security Pro,Software,3,7880.55,0,23641.65,14735.18
SO-001372,2025-05-27,CUST-00313,EMEA,SMB,SF Security Pro,Software,13,8077.63,0.05,99758.73,74304.07
SO-001373,2025-04-27,CUST-00299,APAC,Enterprise,SF Security Pro,Software,21,6700.15,0,140703.15,75949.64
SO-001374,2026-02-22,CUST-00172,North America,Government,SF Cloud Platform,Software,5,16402.86,0.15,69712.15,39186.8
SO-001375,2025-11-10,CUST-00388,North America,Mid-Market,SF Cloud Platform,Software,8,17965.2,0.15,122163.36,77971.16
SO-001376,2025-12-20,CUST-00313,EMEA,SMB,SF Certification Prep,Training,1,858.38,0,858.38,311.8
SO-001377,2025-09-19,CUST-00379,EMEA,SMB,SF Analytics Suite,Software,18,9439.5,0,169911.0,117252.55
SO-001378,2024-02-06,CUST-00054,North America,Enterprise,SF Premium Support,Support,17,3303.26,0.05,53347.65,27545.42
SO-001379,2024-08-21,CUST-00401,EMEA,SMB,SF Cloud Platform,Software,2,15442.31,0.15,26251.93,13618.36
SO-001380,2025-01-23,CUST-00312,EMEA,Enterprise,SF Migration Services,Services,1,22346.47,0,22346.47,7259.3
SO-001381,2024-05-08,CUST-00357,North America,SMB,SF AI Assistant,Software,23,11736.6,0,269941.8,161245.6
SO-001382,2025-09-22,CUST-00460,EMEA,Government,SF Data Connect,Software,12,4903.71,0.05,55902.29,26487.89
SO-001383,2024-04-04,CUST-00119,LATAM,Mid-Market,SF Implementation,Services,1,13772.07,0.15,11706.26,4018.18
SO-001384,2025-07-03,CUST-00407,North America,Mid-Market,SF Implementation,Services,1,17209.22,0,17209.22,5472.08
SO-001385,2024-02-28,CUST-00417,North America,Mid-Market,SF Analytics Suite,Software,2,8436.14,0,16872.28,7916.62
SO-001386,2025-09-08,CUST-00180,APAC,Mid-Market,SF Migration Services,Services,2,25287.39,0,50574.78,13638.64
SO-001387,2024-05-05,CUST-00337,North America,Mid-Market,SF Migration Services,Services,1,19204.09,0.25,14403.07,3469.4
SO-001388,2026-01-22,CUST-00362,North America,SMB,SF Data Connect,Software,8,5308.54,0,42468.32,24387.58
SO-001389,2024-10-26,CUST-00283,North America,Enterprise,SF Migration Services,Services,2,22177.17,0,44354.34,13956.79
SO-001390,2024-04-16,CUST-00258,North America,Enterprise,SF Cloud Platform,Software,12,20162.3,0.15,205655.46,135137.92
SO-001391,2024-03-21,CUST-00144,North America,Mid-Market,SF DevOps Toolkit,Software,5,4630.2,0.05,21993.45,12186.69
SO-001392,2024-08-03,CUST-00284,LATAM,Mid-Market,SF Analytics Suite,Software,12,10141.0,0.15,103438.2,48270.16
SO-001393,2025-12-16,CUST-00121,LATAM,SMB,SF Premium Support,Support,21,3885.33,0.25,61193.95,23917.94
SO-001394,2024-02-04,CUST-00429,APAC,Mid-Market,SF Security Pro,Software,9,8006.48,0,72058.32,55388.09
SO-001395,2024-10-12,CUST-00031,EMEA,Enterprise,SF Implementation,Services,4,14979.11,0.2,47933.15,12831.68
SO-001396,2024-08-17,CUST-00023,EMEA,SMB,SF DevOps Toolkit,Software,13,3802.38,0.05,46959.39,22164.1
SO-001397,2024-02-02,CUST-00157,EMEA,Mid-Market,SF Standard Support,Support,25,1717.81,0,42945.25,23723.1
SO-001398,2024-12-10,CUST-00458,EMEA,SMB,SF Security Pro,Software,25,8012.84,0.15,170272.85,96341.56
SO-001399,2025-09-28,CUST-00425,EMEA,Government,SF AI Assistant,Software,14,13017.41,0.25,136682.8,95613.75
SO-001400,2024-04-21,CUST-00414,EMEA,Enterprise,SF Standard Support,Support,13,2044.34,0.25,19932.31,9249.39
SO-001401,2025-07-01,CUST-00481,North America,Mid-Market,SF Premium Support,Support,14,3678.41,0.1,46347.97,24457.87
SO-001402,2025-01-25,CUST-00084,APAC,Mid-Market,SF Premium Support,Support,24,4132.02,0,99168.48,62934.4
SO-001403,2026-03-29,CUST-00144,North America,Mid-Market,SF Migration Services,Services,3,19264.54,0,57793.62,16842.26
SO-001404,2025-08-07,CUST-00173,APAC,SMB,SF AI Assistant,Software,2,12415.97,0.05,23590.34,15787.83
SO-001405,2025-10-30,CUST-00401,EMEA,SMB,SF Certification Prep,Training,5,768.33,0,3841.65,1583.36
SO-001406,2024-09-27,CUST-00429,APAC,Mid-Market,SF Mobile Suite,Software,15,6427.31,0.05,91589.17,55557.33
SO-001407,2025-01-02,CUST-00495,APAC,SMB,SF Premium Support,Support,21,3971.87,0,83409.27,33456.36
SO-001408,2024-03-22,CUST-00481,North America,Mid-Market,SF Security Pro,Software,20,7920.39,0.25,118805.85,71062.87
SO-001409,2026-02-23,CUST-00133,North America,Enterprise,SF Certification Prep,Training,3,835.08,0.05,2379.98,774.64
SO-001410,2024-05-30,CUST-00090,North America,Mid-Market,SF Implementation,Services,1,13797.03,0.1,12417.33,2950.83
SO-001411,2025-03-26,CUST-00260,North America,Enterprise,SF Implementation,Services,3,12938.8,0.15,32993.94,7229.7
SO-001412,2024-09-22,CUST-00366,North America,Government,SF Security Pro,Software,1,8217.43,0.2,6573.94,3746.05
SO-001413,2024-02-15,CUST-00368,APAC,SMB,SF Implementation,Services,2,14323.78,0,28647.56,7923.11
SO-001414,2024-03-20,CUST-00262,APAC,Government,SF DevOps Toolkit,Software,7,3980.49,0.05,26470.26,19121.46
SO-001415,2024-03-14,CUST-00213,North America,Enterprise,SF Migration Services,Services,4,24480.63,0,97922.52,25360.08
SO-001416,2025-01-03,CUST-00404,North America,Mid-Market,SF Data Connect,Software,14,6043.78,0.05,80382.27,61195.49
SO-001417,2025-09-28,CUST-00151,North America,SMB,SF Cloud Platform,Software,6,17288.83,0,103732.98,52257.62
SO-001418,2024-01-27,CUST-00303,LATAM,Enterprise,SF Analytics Suite,Software,20,8677.72,0,173554.4,119340.27
SO-001419,2025-06-04,CUST-00380,North America,Enterprise,SF Certification Prep,Training,5,957.47,0.25,3590.51,1277.39
SO-001420,2024-02-03,CUST-00299,APAC,Enterprise,SF Migration Services,Services,2,21215.19,0.3,29701.27,6586.75
SO-001421,2024-08-17,CUST-00040,North America,Enterprise,SF Implementation,Services,5,17240.16,0.1,77580.72,24833.02
SO-001422,2026-01-20,CUST-00276,EMEA,Mid-Market,SF Analytics Suite,Software,17,10349.89,0.1,158353.32,105976.26
SO-001423,2025-03-27,CUST-00267,North America,SMB,SF Data Connect,Software,9,4905.94,0.1,39738.11,29847.2
SO-001424,2024-09-05,CUST-00169,North America,Enterprise,SF Certification Prep,Training,3,827.34,0,2482.02,1177.67
SO-001425,2024-09-03,CUST-00355,EMEA,Mid-Market,SF Premium Support,Support,24,4094.22,0.05,93348.22,37984.77
SO-001426,2025-06-01,CUST-00287,EMEA,Government,SF Analytics Suite,Software,12,9936.99,0.1,107319.49,64489.85
SO-001427,2024-08-23,CUST-00215,North America,SMB,SF Implementation,Services,2,16915.73,0,33831.46,11718.87
SO-001428,2025-08-21,CUST-00346,LATAM,Government,SF Migration Services,Services,2,22696.6,0.15,38584.22,10079.58
SO-001429,2024-03-24,CUST-00061,EMEA,Government,SF AI Assistant,Software,14,12018.09,0,168253.26,103579.24
SO-001430,2026-03-02,CUST-00452,EMEA,Enterprise,SF DevOps Toolkit,Software,6,4674.27,0,28045.62,13861.73
SO-001431,2026-02-22,CUST-00135,APAC,SMB,SF Standard Support,Support,23,2032.27,0.15,39730.88,16677.41
